Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot5,"Colby Edmunds",normal,50,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #7","1","19:18:11","19:18:36",
Bot5,"Colby Edmunds",normal,50,Completed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #6","1","19:18:41","19:19:31",
Bot5,"Colby Edmunds",normal,50,Completed,"Resort East Wing 1st Floor","Resort East Wing 1st Floor: Objective #1","1","19:19:36","19:22:00",
Bot5,"Colby Edmunds",normal,50,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #3","1","19:22:05","19:22:48",
Bot8,"Zachery Hassinger",hard,34,Completed,"Rigged Game","Zone skier_022_area_3","2","18:51:50","19:09:32",
Bot8,"Zachery Hassinger",hard,34,Failed,"Rigged Game","Zone skier_022_area_2","1","19:09:38","19:10:44",
Bot7,"Kurt Faller",hard,52,Failed,"Boss Hunter","Spawn Point (-232.7 -29.8 193.0)","1","18:51:50","18:54:37",
Bot7,"Kurt Faller",hard,52,Completed,"Boss Hunter","Spawn Point (-96.8 -41.0 211.6)","1","18:54:42","18:55:20",
Bot7,"Kurt Faller",hard,52,Completed,"Boss Hunter","Spawn Point (-87.9 -42.4 272.3)","1","18:55:25","18:56:36",
Bot7,"Kurt Faller",hard,52,Failed,"Boss Hunter","Spawn Point (-220.9 -29.8 189.5)","1","18:56:41","19:00:07",
Bot7,"Kurt Faller",hard,52,Failed,"Lend-Lease - Part 1","Item Single-axis Fiber Optic Gyroscope #2","1","19:00:12","19:04:32",
Bot9,"Лаврентий Трутнев",normal,34,Failed,"Rigged Game","Zone skier_022_area_3","1","18:51:50","18:54:05",
Bot10,"Евдоким Вырыпаев",normal,40,Failed,"Anesthesia","Zone prapor_022_area_3","1","18:51:50","18:53:41",
Bot22,"Lino Gremillion",normal,13,Failed,"Signal - Part 1","Zone place_SIGNAL_01_1","1","18:58:11","19:04:40",
Bot23,"Galen Turnbull",normal,22,Failed,"Signal - Part 1","Zone place_SIGNAL_01_1","1","18:58:11","19:05:15",
Bot24,"Rolando Bustamante",normal,41,Failed,"Health Care Privacy - Part 2","Item Secure Folder 0060","1","18:58:11","19:05:09",
Bot25,"Арсений Базин",normal,14,Completed,"Eagle Eye","Zone place_peacemaker_004_N1","1","19:04:33","19:08:54",
Bot25,"Арсений Базин",normal,14,Completed,"Eagle Eye","Item UAV SAS disk #2","1","19:08:59","19:15:47",
Bot25,"Арсений Базин",normal,14,Completed,"Village","Village: Objective #1","1","19:15:52","19:19:48",
Bot25,"Арсений Базин",normal,14,Pending,"Village","Village: Objective #2","1","19:19:54","N/A",
Bot25,"Арсений Базин",normal,14,Completed,"Village","Village: Objective #3","1","19:21:38","19:21:47",
Bot25,"Арсений Базин",normal,14,Completed,"Village","Village: Objective #5","3","19:21:52","19:23:40",
Bot25,"Арсений Базин",normal,14,Completed,"Village","Village: Objective #4","2","19:23:45","19:24:28",
Bot25,"Арсений Базин",normal,14,Completed,"Village","Village: Objective #6","1","19:24:34","19:25:05",
Bot25,"Арсений Базин",normal,14,Pending,"West Cottage","West Cottage: Objective #1","1","19:25:11","N/A",
Bot25,"Арсений Базин",normal,14,Completed,"Cottage Garage","Cottage Garage: Objective #1","1","19:30:05","19:30:28",
Bot25,"Арсений Базин",normal,14,Active,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #6","1","19:30:33","N/A",
Bot26,"Star Коняшов",normal,48,Pending,"Gas Station Sniping 2","Gas Station Sniping 2: Objective #1","1","19:04:34","N/A",
Bot28,"Ronnie Alter",normal,40,Completed,"Rigged Game","Zone skier_022_area_2","2","19:07:38","19:08:42",
Bot28,"Ronnie Alter",normal,40,Failed,"Rigged Game","Zone skier_022_area_1","1","19:08:47","19:10:49",
Bot30,"Colin Mortimer",easy,20,Failed,"Lighthouse Extract Sniper Area Sniping","Lighthouse Extract Sniper Area Sniping: Objective #1","1","19:08:38","19:14:42",
Bot29,"Leif Suzuki",easy,38,Completed,"Cottage Garage","Cottage Garage: Objective #1","1","19:08:38","19:11:34",
Bot29,"Leif Suzuki",easy,38,Failed,"West Cottage","West Cottage: Objective #1","1","19:11:39","19:12:46",
Bot31,"August Line",normal,45,Completed,"Village","Village: Objective #3","1","19:16:04","19:18:51",
Bot31,"August Line",normal,45,Failed,"Village","Village: Objective #2","1","19:18:56","19:19:03",
Bot31,"August Line",normal,45,Failed,"Village","Village: Objective #1","1","19:19:08","19:19:30",
Bot32,"Blaine Cournoyer",normal,32,Failed,"Cabins","Cabins: Objective #5","1","19:16:04","19:19:16",
Bot33,"Gustavo Kalish",normal,22,Archived,"Bus Terminal","Bus Terminal: Objective #3","2","19:17:04","19:18:41",
Bot33,"Gustavo Kalish",normal,22,Archived,"Bus Terminal","Bus Terminal: Objective #2","3","19:18:47","19:19:48",
Bot33,"Gustavo Kalish",normal,22,Archived,"Bus Terminal","Bus Terminal: Objective #1","1","19:19:53","19:20:30",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #6","1","19:20:35","19:22:35",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #4","1","19:22:40","19:23:51",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #3","1","19:23:56","19:24:12",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #1","1","19:24:17","19:24:41",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #2","1","19:24:46","19:25:04",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #5","1","19:25:09","19:25:34",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #1","1","19:25:39","19:26:20",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #2","1","19:26:25","19:26:43",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #3","1","19:26:48","19:27:09",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #4","1","19:27:14","19:27:50",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #1","1","19:27:55","19:28:39",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #2","1","19:28:44","19:29:01",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #3","1","19:29:06","19:31:01",
Bot33,"Gustavo Kalish",normal,22,Failed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #4","1","19:31:06","19:31:22",
Bot33,"Gustavo Kalish",normal,22,Completed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #5","1","19:31:28","19:32:39",
Bot36,"Павел Сапогов",normal,36,Failed,"West Cottage","West Cottage: Objective #1","1","19:18:05","19:19:05",
Bot37,"Кузьма Ширманов",easy,14,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #6","1","19:23:49","19:27:11",
Bot37,"Кузьма Ширманов",easy,14,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #4","1","19:27:16","19:27:37",
Bot37,"Кузьма Ширманов",easy,14,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #3","1","19:27:42","19:27:59",
Bot37,"Кузьма Ширманов",easy,14,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #1","1","19:28:04","19:28:17",
Bot37,"Кузьма Ширманов",easy,14,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #2","1","19:28:22","19:29:04",
Bot37,"Кузьма Ширманов",easy,14,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #5","1","19:29:09","19:29:39",
Bot37,"Кузьма Ширманов",easy,14,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #9","1","19:29:44","19:30:35",
Bot37,"Кузьма Ширманов",easy,14,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #8","1","19:30:41","19:31:10",
Bot37,"Кузьма Ширманов",easy,14,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #6","1","19:31:16","19:31:30",
Bot37,"Кузьма Ширманов",easy,14,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #7","1","19:31:35","19:31:58",
Bot37,"Кузьма Ширманов",easy,14,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #5","1","19:32:03","19:32:35",
Bot38,"Михей Павлов",easy,58,Pending,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #4","1","19:23:49","N/A",
Bot41,"Клим Рябов",easy,30,Completed,"Cabins","Cabins: Objective #1","1","19:24:29","19:32:05",
Bot40,"Родион Дернов",easy,10,Failed,"Village","Village: Objective #7","1","19:24:29","19:31:39",
Bot40,"Родион Дернов",easy,10,Completed,"Village","Village: Objective #6","1","19:27:39","19:27:47",
Bot40,"Родион Дернов",easy,10,Completed,"Village","Village: Objective #4","2","19:27:52","19:29:43",
Bot40,"Родион Дернов",easy,10,Completed,"Village","Village: Objective #5","3","19:29:48","19:31:28",
Bot40,"Родион Дернов",easy,10,Failed,"Village","Village: Objective #3","1","19:31:33","19:31:39",
